Updated On,State,Total Individuals Vaccinated,Total Sessions Conducted,Total Sites ,First Dose Administered,Second Dose Administered,Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Covaxin Administered,Total CoviShield Administered,AEFI,18-30 years (Age),30-45 years (Age),45-60 years (Age),60+ years (Age),Total Doses Administered
27/01/2021,Chhattisgarh,36363.0,1307.0,260.0,36363.0,0.0,11198.0,25162.0,3.0,0.0,36363.0,,,,,,36363.0
28/01/2021,Chhattisgarh,46869.0,1371.0,268.0,46869.0,0.0,13804.0,33062.0,3.0,0.0,46869.0,,,,,,46869.0
29/01/2021,Chhattisgarh,47318.0,1488.0,279.0,47318.0,0.0,14020.0,33295.0,3.0,0.0,47318.0,,,,,,47318.0
30/01/2021,Chhattisgarh,57446.0,1520.0,280.0,57446.0,0.0,16360.0,41082.0,4.0,0.0,57446.0,,,,,,57446.0
31/01/2021,Chhattisgarh,57455.0,1608.0,281.0,57455.0,0.0,16364.0,41087.0,4.0,0.0,57455.0,,,,,,57455.0
01/02/2021,Chhattisgarh,61482.0,1763.0,337.0,61482.0,0.0,17621.0,43857.0,4.0,0.0,61482.0,,,,,,61482.0
02/02/2021,Chhattisgarh,64509.0,2057.0,455.0,64509.0,0.0,18628.0,45871.0,10.0,0.0,64509.0,,,,,,64509.0
03/02/2021,Chhattisgarh,86044.0,2722.0,665.0,86044.0,0.0,22644.0,63388.0,12.0,1.0,86043.0,,,,,,86044.0
04/02/2021,Chhattisgarh,115725.0,3281.0,767.0,115725.0,0.0,26864.0,88849.0,12.0,1.0,115724.0,,,,,,115725.0
05/02/2021,Chhattisgarh,135072.0,3885.0,807.0,135072.0,0.0,29710.0,105349.0,13.0,1.0,135071.0,,,,,,135072.0
06/02/2021,Chhattisgarh,153515.0,4191.0,822.0,153515.0,0.0,32944.0,120558.0,13.0,1.0,153514.0,,,,,,153515.0
07/02/2021,Chhattisgarh,153531.0,4517.0,849.0,153531.0,0.0,32947.0,120571.0,13.0,1.0,153530.0,,,,,,153531.0
08/02/2021,Chhattisgarh,168873.0,5026.0,873.0,168873.0,0.0,37783.0,131077.0,13.0,6.0,168867.0,,,,,,168873.0
09/02/2021,Chhattisgarh,182898.0,5760.0,912.0,182898.0,0.0,44895.0,137988.0,15.0,12.0,182886.0,,,,,,182898.0
10/02/2021,Chhattisgarh,201792.0,6513.0,947.0,201792.0,0.0,55370.0,146405.0,17.0,42.0,201750.0,,,,,,201792.0
11/02/2021,Chhattisgarh,218958.0,7095.0,967.0,218958.0,0.0,66634.0,152307.0,17.0,55.0,218903.0,,,,,,218958.0
12/02/2021,Chhattisgarh,234012.0,7666.0,975.0,234012.0,0.0,77219.0,156775.0,18.0,75.0,233937.0,,,,,,234012.0
13/02/2021,Chhattisgarh,248307.0,8096.0,997.0,248307.0,862.0,87409.0,160880.0,18.0,85.0,248222.0,,,,,,249169.0
14/02/2021,Chhattisgarh,249309.0,8397.0,1037.0,249309.0,926.0,88313.0,160978.0,18.0,85.0,249224.0,,,,,,250235.0
15/02/2021,Chhattisgarh,271832.0,8985.0,1064.0,271832.0,5266.0,104665.0,167148.0,19.0,106.0,271726.0,,,,,,277098.0
16/02/2021,Chhattisgarh,287420.0,9620.0,1096.0,287420.0,6821.0,115803.0,171597.0,20.0,107.0,287313.0,,,,,,294241.0
17/02/2021,Chhattisgarh,302752.0,10310.0,1106.0,302752.0,9976.0,126795.0,175937.0,20.0,119.0,302633.0,,,,,,312728.0
18/02/2021,Chhattisgarh,315032.0,10912.0,1112.0,315032.0,14596.0,137442.0,177568.0,22.0,151.0,314881.0,,,,,,329628.0
19/02/2021,Chhattisgarh,331802.0,11530.0,1116.0,331802.0,16418.0,148155.0,183625.0,22.0,198.0,331604.0,,,,,,348220.0
20/02/2021,Chhattisgarh,341230.0,11886.0,1119.0,341230.0,20905.0,155414.0,185794.0,22.0,220.0,341010.0,,,,,,362135.0
21/02/2021,Chhattisgarh,342208.0,12168.0,1123.0,342208.0,20936.0,156360.0,185826.0,22.0,220.0,341988.0,,,,,,363144.0
22/02/2021,Chhattisgarh,351864.0,12648.0,1125.0,351864.0,28575.0,163841.0,188001.0,22.0,232.0,351632.0,,,,,,380439.0
23/02/2021,Chhattisgarh,358547.0,13156.0,1128.0,358547.0,31381.0,168912.0,189613.0,22.0,269.0,358278.0,,,,,,389928.0
24/02/2021,Chhattisgarh,365643.0,13690.0,1132.0,365643.0,39529.0,174016.0,191605.0,22.0,310.0,365333.0,,,,,,405172.0
25/02/2021,Chhattisgarh,372248.0,14122.0,1134.0,372248.0,48399.0,178804.0,193422.0,22.0,353.0,371895.0,,,,,,420647.0
26/02/2021,Chhattisgarh,376718.0,14139.0,1134.0,376718.0,51755.0,182145.0,194551.0,22.0,371.0,376347.0,,,,,,428473.0
27/02/2021,Chhattisgarh,376718.0,14139.0,1134.0,376718.0,51755.0,182145.0,194551.0,22.0,371.0,376347.0,,,,,,428473.0
28/02/2021,Chhattisgarh,376718.0,14712.0,1151.0,376718.0,51755.0,182145.0,194551.0,22.0,371.0,376347.0,,,,,,428473.0
01/03/2021,Chhattisgarh,376718.0,16075.0,1196.0,376718.0,51755.0,182145.0,194551.0,22.0,371.0,376347.0,,,,,,428473.0
02/03/2021,Chhattisgarh,397759.0,18009.0,1222.0,397759.0,61358.0,194776.0,202960.0,23.0,381.0,397378.0,,,,,,459117.0
03/03/2021,Chhattisgarh,417448.0,24441.0,1316.0,417448.0,71332.0,205810.0,211614.0,24.0,389.0,417059.0,,,,,,488780.0
04/03/2021,Chhattisgarh,445300.0,27388.0,1366.0,445300.0,88625.0,220066.0,225210.0,24.0,402.0,444898.0,,,,,,533925.0
05/03/2021,Chhattisgarh,474620.0,30892.0,1407.0,474620.0,103498.0,235108.0,239483.0,29.0,419.0,474201.0,,,,,,578118.0
06/03/2021,Chhattisgarh,512183.0,32769.0,1433.0,512183.0,120392.0,253575.0,258578.0,30.0,425.0,511758.0,,,,,,632575.0
07/03/2021,Chhattisgarh,514086.0,33919.0,1443.0,514086.0,120533.0,254566.0,259490.0,30.0,425.0,513661.0,,,,,,634619.0
08/03/2021,Chhattisgarh,551009.0,34767.0,1458.0,551009.0,133423.0,272715.0,278263.0,31.0,433.0,550576.0,,,,,,684432.0
09/03/2021,Chhattisgarh,581574.0,36025.0,1475.0,581574.0,144545.0,288082.0,293458.0,34.0,464.0,581110.0,,,,,,726119.0
10/03/2021,Chhattisgarh,619092.0,37436.0,1512.0,619092.0,159672.0,306377.0,312674.0,41.0,471.0,618621.0,,,,,,778764.0
11/03/2021,Chhattisgarh,622683.0,38642.0,1521.0,622683.0,160953.0,308328.0,314314.0,41.0,497.0,622186.0,,,,,,783636.0
12/03/2021,Chhattisgarh,656910.0,41406.0,1587.0,656910.0,176370.0,326054.0,330812.0,44.0,504.0,656406.0,,,,,,833280.0
13/03/2021,Chhattisgarh,700741.0,44246.0,1663.0,700741.0,191646.0,347728.0,352965.0,48.0,505.0,700236.0,,,,,,892387.0
14/03/2021,Chhattisgarh,707565.0,46453.0,1804.0,707565.0,192306.0,350904.0,356613.0,48.0,505.0,707060.0,,,,,,899871.0
15/03/2021,Chhattisgarh,770861.0,52035.0,1876.0,770861.0,208597.0,382048.0,388759.0,54.0,583.0,770278.0,,,,,,979458.0
16/03/2021,Chhattisgarh,821735.0,177925.0,1308.0,821735.0,221265.0,408167.0,413510.0,58.0,282.0,1042718.0,425.0,34613.0,249339.0,242192.0,295322.0,1043000.0
17/03/2021,Chhattisgarh,920994.0,212850.0,1563.0,920994.0,234359.0,457860.0,463067.0,67.0,530.0,1154823.0,426.0,34901.0,253300.0,265898.0,366619.0,1155353.0
18/03/2021,Chhattisgarh,987493.0,215765.0,1572.0,987493.0,246163.0,490214.0,497208.0,71.0,1001.0,1232655.0,428.0,35204.0,256523.0,281356.0,414128.0,1233656.0
19/03/2021,Chhattisgarh,1043993.0,196542.0,1429.0,1043993.0,256918.0,517742.0,526173.0,78.0,1346.0,1299565.0,433.0,35464.0,259428.0,296345.0,452469.0,1300911.0
20/03/2021,Chhattisgarh,1115002.0,216225.0,1578.0,1115002.0,267137.0,551693.0,563221.0,88.0,1840.0,1380299.0,438.0,36072.0,262540.0,316113.0,499988.0,1382139.0
21/03/2021,Chhattisgarh,1122049.0,12235.0,110.0,1122049.0,268027.0,554811.0,567150.0,88.0,1882.0,1388194.0,438.0,36117.0,262814.0,318713.0,504116.0,1390076.0
22/03/2021,Chhattisgarh,1170273.0,213520.0,1571.0,1170273.0,275963.0,578165.0,592017.0,91.0,2362.0,1443874.0,441.0,36365.0,264949.0,331838.0,536830.0,1446236.0
23/03/2021,Chhattisgarh,1207717.0,164640.0,1223.0,1207717.0,284304.0,596645.0,610976.0,96.0,3090.0,1488931.0,447.0,36780.0,267551.0,344291.0,558801.0,1492021.0
24/03/2021,Chhattisgarh,1246634.0,187430.0,1413.0,1246634.0,290264.0,615508.0,631024.0,102.0,3875.0,1533023.0,451.0,37094.0,269632.0,356882.0,582732.0,1536898.0
25/03/2021,Chhattisgarh,1300439.0,216670.0,1613.0,1300439.0,296174.0,641263.0,659068.0,108.0,4756.0,1591857.0,454.0,37497.0,271869.0,373628.0,617148.0,1596613.0
26/03/2021,Chhattisgarh,1359811.0,226085.0,1655.0,1359811.0,300457.0,669178.0,690519.0,114.0,6409.0,1653859.0,455.0,37797.0,273688.0,392558.0,655466.0,1660268.0
27/03/2021,Chhattisgarh,1468773.0,256850.0,1890.0,1468773.0,304416.0,719971.0,748684.0,118.0,7977.0,1765212.0,457.0,38161.0,276453.0,432183.0,721667.0,1773189.0
28/03/2021,Chhattisgarh,1502883.0,127925.0,966.0,1502883.0,304877.0,735162.0,767601.0,120.0,8415.0,1799345.0,462.0,38193.0,277025.0,443156.0,744197.0,1807760.0
29/03/2021,Chhattisgarh,1503420.0,53610.0,392.0,1503420.0,305033.0,735406.0,767893.0,121.0,8415.0,1800038.0,462.0,38195.0,277099.0,443368.0,744446.0,1808453.0
30/03/2021,Chhattisgarh,1554803.0,246885.0,1781.0,1554803.0,308829.0,759383.0,795288.0,132.0,9005.0,1854627.0,464.0,38337.0,278147.0,462857.0,775146.0,1863632.0
31/03/2021,Chhattisgarh,1662021.0,301970.0,2152.0,1662021.0,315897.0,809575.0,852304.0,142.0,10585.0,1967333.0,466.0,38579.0,280267.0,508143.0,834704.0,1977918.0
01/04/2021,Chhattisgarh,1791743.0,358130.0,2613.0,1791743.0,321536.0,872432.0,919162.0,149.0,12922.0,2100357.0,467.0,38753.0,282054.0,597372.0,873234.0,2113279.0
02/04/2021,Chhattisgarh,2089641.0,421690.0,3082.0,2089641.0,330898.0,1013496.0,1075975.0,170.0,18341.0,2402198.0,468.0,39067.0,285513.0,807892.0,956835.0,2420539.0
03/04/2021,Chhattisgarh,2307001.0,409720.0,3135.0,2307001.0,338393.0,1117338.0,1189471.0,192.0,21138.0,2624256.0,473.0,39349.0,288274.0,960386.0,1018655.0,2645394.0
04/04/2021,Chhattisgarh,2607721.0,413840.0,3090.0,2607721.0,347234.0,1257700.0,1349795.0,226.0,25994.0,2928961.0,481.0,39574.0,290454.0,1178361.0,1098992.0,2954955.0
05/04/2021,Chhattisgarh,2718779.0,410025.0,3095.0,2718779.0,352752.0,1309547.0,1408991.0,241.0,29139.0,3042392.0,481.0,39582.0,290548.0,1260473.0,1127835.0,3071531.0
06/04/2021,Chhattisgarh,2812713.0,428950.0,3249.0,2812713.0,357866.0,1353760.0,1458701.0,252.0,31947.0,3138632.0,483.0,39598.0,290697.0,1329693.0,1152384.0,3170579.0
07/04/2021,Chhattisgarh,3031106.0,387045.0,3028.0,3031106.0,368310.0,1457287.0,1573544.0,275.0,35471.0,3363945.0,489.0,39608.0,290825.0,1492066.0,1208268.0,3399416.0
08/04/2021,Chhattisgarh,3322112.0,487780.0,3704.0,3322112.0,383446.0,1594896.0,1726906.0,310.0,37403.0,3668155.0,493.0,39626.0,291067.0,1707068.0,1284011.0,3705558.0
09/04/2021,Chhattisgarh,3540293.0,487648.0,3712.0,3540293.0,394865.0,1698686.0,1841263.0,344.0,38895.0,3896263.0,496.0,39719.0,291912.0,1867981.0,1340339.0,3935158.0
10/04/2021,Chhattisgarh,3721410.0,442680.0,3513.0,3721410.0,406399.0,1786056.0,1934995.0,359.0,39557.0,4088252.0,497.0,39850.0,292720.0,2001414.0,1387082.0,4127809.0
11/04/2021,Chhattisgarh,3888257.0,468555.0,3661.0,3888257.0,415407.0,1867373.0,2020501.0,383.0,40226.0,4263438.0,500.0,39942.0,293471.0,2125631.0,1428868.0,4303664.0
12/04/2021,Chhattisgarh,4033441.0,471575.0,3723.0,4033441.0,428925.0,1939150.0,2093894.0,397.0,40711.0,4421655.0,503.0,40129.0,294634.0,2233978.0,1464352.0,4462366.0
13/04/2021,Chhattisgarh,4121532.0,446050.0,3550.0,4121532.0,438207.0,1984387.0,2136735.0,410.0,41359.0,4518380.0,519.0,40273.0,295523.0,2298381.0,1487008.0,4559739.0
14/04/2021,Chhattisgarh,4186570.0,433220.0,3431.0,4186570.0,447792.0,2018098.0,2168049.0,423.0,42770.0,4591592.0,526.0,40369.0,296216.0,2346099.0,1503539.0,4634362.0
15/04/2021,Chhattisgarh,4223870.0,407127.0,3219.0,4223870.0,456357.0,2038086.0,2185360.0,424.0,44276.0,4635951.0,526.0,40464.0,296957.0,2373187.0,1512914.0,4680227.0
16/04/2021,Chhattisgarh,4280059.0,420081.0,3343.0,4280059.0,469555.0,2068132.0,2211498.0,429.0,45939.0,4703675.0,532.0,40590.0,297810.0,2413893.0,1527420.0,4749614.0
17/04/2021,Chhattisgarh,4376707.0,425810.0,3442.0,4376707.0,493467.0,2118121.0,2258142.0,444.0,49014.0,4821160.0,533.0,40712.0,299169.0,2484044.0,1552436.0,4870174.0
18/04/2021,Chhattisgarh,4448418.0,446210.0,3559.0,4448418.0,507994.0,2154467.0,2293502.0,449.0,51883.0,4904529.0,533.0,40783.0,300037.0,2535913.0,1571340.0,4956412.0
19/04/2021,Chhattisgarh,4516858.0,455020.0,3642.0,4516858.0,526335.0,2189661.0,2326738.0,459.0,56887.0,4986306.0,534.0,40899.0,301044.0,2584937.0,1589634.0,5043193.0
20/04/2021,Chhattisgarh,4561812.0,451500.0,3611.0,4561812.0,540894.0,2212981.0,2348364.0,467.0,62145.0,5040561.0,540.0,40969.0,301973.0,2616865.0,1601660.0,5102706.0
21/04/2021,Chhattisgarh,4594052.0,450845.0,3566.0,4594052.0,552491.0,2229714.0,2363866.0,472.0,66233.0,5080310.0,541.0,41018.0,302614.0,2639930.0,1610145.0,5146543.0
22/04/2021,Chhattisgarh,4642296.0,451621.0,3625.0,4642296.0,569830.0,2254515.0,2387299.0,482.0,70829.0,5141297.0,541.0,41114.0,303499.0,2674245.0,1623092.0,5212126.0
23/04/2021,Chhattisgarh,4686119.0,453245.0,3634.0,4686119.0,586615.0,2276833.0,2408793.0,493.0,74984.0,5197750.0,541.0,41284.0,304555.0,2705069.0,1634863.0,5272734.0
24/04/2021,Chhattisgarh,4721290.0,404600.0,3361.0,4721290.0,602920.0,2294723.0,2426072.0,495.0,78238.0,5245972.0,541.0,41361.0,305399.0,2729964.0,1644217.0,5324210.0
25/04/2021,Chhattisgarh,4746201.0,374025.0,3103.0,4746201.0,616146.0,2307527.0,2438172.0,502.0,80052.0,5282295.0,541.0,41441.0,306019.0,2747183.0,1651208.0,5362347.0
26/04/2021,Chhattisgarh,4772454.0,412765.0,3332.0,4772454.0,633844.0,2321426.0,2450519.0,509.0,83078.0,5323220.0,543.0,41542.0,307146.0,2764990.0,1658421.0,5406298.0
27/04/2021,Chhattisgarh,4791314.0,414000.0,3367.0,4791314.0,647227.0,2331290.0,2459515.0,509.0,85056.0,5353485.0,543.0,123708.0,310387.0,2693217.0,1663648.0,5438541.0
28/04/2021,Chhattisgarh,4807697.0,396680.0,3221.0,4807697.0,661920.0,2340040.0,2467147.0,510.0,87930.0,5381687.0,544.0,124004.0,311269.0,2703805.0,1668261.0,5469617.0
29/04/2021,Chhattisgarh,4823914.0,429550.0,3432.0,4823914.0,683596.0,2348737.0,2474666.0,511.0,92561.0,5414949.0,544.0,124418.0,312210.0,2714083.0,1672960.0,5507510.0
30/04/2021,Chhattisgarh,4853003.0,516285.0,3982.0,4853003.0,717906.0,2364329.0,2488159.0,515.0,98009.0,5472900.0,,,,,,5570909.0
01/05/2021,Chhattisgarh,4876021.0,514315.0,3905.0,4876021.0,744361.0,2376648.0,2498856.0,517.0,102959.0,5517423.0,545.0,126044.0,315749.0,2746333.0,1687645.0,5620382.0
02/05/2021,Chhattisgarh,4887659.0,459480.0,3551.0,4887659.0,759328.0,2382972.0,2504170.0,517.0,105360.0,5541627.0,545.0,126196.0,314136.0,2756276.0,1690820.0,5646987.0
03/05/2021,Chhattisgarh,4902668.0,462550.0,3612.0,4902668.0,781790.0,2391084.0,2511065.0,519.0,109412.0,5575046.0,545.0,126672.0,315302.0,2765470.0,1694992.0,5684458.0
04/05/2021,Chhattisgarh,4914311.0,457855.0,3603.0,4914311.0,801201.0,2397373.0,2516413.0,525.0,113467.0,5602045.0,547.0,127170.0,316389.0,2772516.0,1698001.0,5715512.0
05/05/2021,Chhattisgarh,4925570.0,460100.0,3603.0,4925570.0,820659.0,2403542.0,2521503.0,525.0,117486.0,5628743.0,547.0,127644.0,317417.0,2779335.0,1700937.0,5746229.0
06/05/2021,Chhattisgarh,4939907.0,491430.0,3861.0,4939907.0,846941.0,2411185.0,2528192.0,530.0,122577.0,5664271.0,548.0,128108.0,318436.0,2788142.0,1704983.0,5786848.0
07/05/2021,Chhattisgarh,4950080.0,478795.0,3725.0,4950080.0,865589.0,2416824.0,2532725.0,531.0,126630.0,5689039.0,548.0,128526.0,319368.0,2794432.0,1707515.0,5815669.0
08/05/2021,Chhattisgarh,4958357.0,479610.0,3739.0,4958357.0,884299.0,2421294.0,2536529.0,534.0,130550.0,5712106.0,549.0,128865.0,320094.0,2799431.0,1709728.0,5842656.0
09/05/2021,Chhattisgarh,4963503.0,424005.0,3372.0,4963503.0,893647.0,2423982.0,2538986.0,535.0,133343.0,5723807.0,549.0,129015.0,320446.0,2802868.0,1710934.0,5857150.0
10/05/2021,Chhattisgarh,,,,,,,,,,,,,,,,0.0
16/01/2021,Dadra and Nagar Haveli and Daman and Diu,23.0,4.0,2.0,23.0,0.0,13.0,10.0,0.0,0.0,23.0,,,,,,23.0
17/01/2021,Dadra and Nagar Haveli and Daman and Diu,23.0,4.0,2.0,23.0,0.0,13.0,10.0,0.0,0.0,23.0,,,,,,23.0
18/01/2021,Dadra and Nagar Haveli and Daman and Diu,15.0,6.0,4.0,15.0,0.0,9.0,6.0,0.0,0.0,15.0,,,,,,15.0
19/01/2021,Dadra and Nagar Haveli and Daman and Diu,31.0,6.0,4.0,31.0,0.0,15.0,16.0,0.0,0.0,31.0,,,,,,31.0
20/01/2021,Dadra and Nagar Haveli and Daman and Diu,31.0,8.0,5.0,31.0,0.0,15.0,16.0,0.0,0.0,31.0,,,,,,31.0
21/01/2021,Dadra and Nagar Haveli and Daman and Diu,78.0,10.0,7.0,78.0,0.0,26.0,52.0,0.0,0.0,78.0,,,,,,78.0
22/01/2021,Dadra and Nagar Haveli and Daman and Diu,113.0,12.0,9.0,113.0,0.0,45.0,68.0,0.0,0.0,113.0,,,,,,113.0
23/01/2021,Dadra and Nagar Haveli and Daman and Diu,280.0,13.0,10.0,280.0,0.0,108.0,172.0,0.0,0.0,280.0,,,,,,280.0
24/01/2021,Dadra and Nagar Haveli and Daman and Diu,312.0,13.0,10.0,312.0,0.0,124.0,188.0,0.0,0.0,312.0,,,,,,312.0
25/01/2021,Dadra and Nagar Haveli and Daman and Diu,362.0,13.0,10.0,362.0,0.0,142.0,220.0,0.0,0.0,362.0,,,,,,362.0
26/01/2021,Dadra and Nagar Haveli and Daman and Diu,362.0,13.0,10.0,362.0,0.0,142.0,220.0,0.0,0.0,362.0,,,,,,362.0
27/01/2021,Dadra and Nagar Haveli and Daman and Diu,404.0,22.0,16.0,404.0,0.0,154.0,250.0,0.0,0.0,404.0,,,,,,404.0
28/01/2021,Dadra and Nagar Haveli and Daman and Diu,559.0,26.0,18.0,559.0,0.0,245.0,314.0,0.0,0.0,559.0,,,,,,559.0
29/01/2021,Dadra and Nagar Haveli and Daman and Diu,706.0,28.0,18.0,706.0,0.0,311.0,395.0,0.0,0.0,706.0,,,,,,706.0
30/01/2021,Dadra and Nagar Haveli and Daman and Diu,852.0,29.0,19.0,852.0,0.0,381.0,471.0,0.0,0.0,852.0,,,,,,852.0
31/01/2021,Dadra and Nagar Haveli and Daman and Diu,856.0,32.0,19.0,856.0,0.0,385.0,471.0,0.0,0.0,856.0,,,,,,856.0
01/02/2021,Dadra and Nagar Haveli and Daman and Diu,1038.0,35.0,19.0,1038.0,0.0,476.0,562.0,0.0,0.0,1038.0,,,,,,1038.0
02/02/2021,Dadra and Nagar Haveli and Daman and Diu,1181.0,49.0,28.0,1181.0,0.0,565.0,616.0,0.0,0.0,1181.0,,,,,,1181.0
03/02/2021,Dadra and Nagar Haveli and Daman and Diu,1421.0,64.0,35.0,1421.0,0.0,651.0,770.0,0.0,0.0,1421.0,,,,,,1421.0
04/02/2021,Dadra and Nagar Haveli and Daman and Diu,1681.0,77.0,35.0,1681.0,0.0,746.0,935.0,0.0,0.0,1681.0,,,,,,1681.0
05/02/2021,Dadra and Nagar Haveli and Daman and Diu,1931.0,97.0,35.0,1931.0,0.0,834.0,1097.0,0.0,0.0,1931.0,,,,,,1931.0
06/02/2021,Dadra and Nagar Haveli and Daman and Diu,2255.0,114.0,35.0,2255.0,0.0,914.0,1341.0,0.0,0.0,2255.0,,,,,,2255.0
07/02/2021,Dadra and Nagar Haveli and Daman and Diu,2255.0,115.0,35.0,2255.0,0.0,914.0,1341.0,0.0,0.0,2255.0,,,,,,2255.0
08/02/2021,Dadra and Nagar Haveli and Daman and Diu,2329.0,121.0,37.0,2329.0,0.0,972.0,1357.0,0.0,0.0,2329.0,,,,,,2329.0
09/02/2021,Dadra and Nagar Haveli and Daman and Diu,2567.0,152.0,49.0,2567.0,0.0,1160.0,1407.0,0.0,0.0,2567.0,,,,,,2567.0
10/02/2021,Dadra and Nagar Haveli and Daman and Diu,3309.0,176.0,49.0,3309.0,0.0,1509.0,1800.0,0.0,0.0,3309.0,,,,,,3309.0
11/02/2021,Dadra and Nagar Haveli and Daman and Diu,3672.0,200.0,49.0,3672.0,0.0,1691.0,1981.0,0.0,0.0,3672.0,,,,,,3672.0
12/02/2021,Dadra and Nagar Haveli and Daman and Diu,3931.0,222.0,49.0,3931.0,0.0,1817.0,2114.0,0.0,0.0,3931.0,,,,,,3931.0
13/02/2021,Dadra and Nagar Haveli and Daman and Diu,4060.0,249.0,49.0,4060.0,71.0,1878.0,2182.0,0.0,0.0,4060.0,,,,,,4131.0
14/02/2021,Dadra and Nagar Haveli and Daman and Diu,4060.0,249.0,49.0,4060.0,71.0,1878.0,2182.0,0.0,0.0,4060.0,,,,,,4131.0
15/02/2021,Dadra and Nagar Haveli and Daman and Diu,4347.0,269.0,49.0,4347.0,78.0,2042.0,2305.0,0.0,0.0,4347.0,,,,,,4425.0
16/02/2021,Dadra and Nagar Haveli and Daman and Diu,4590.0,303.0,49.0,4590.0,164.0,2161.0,2429.0,0.0,0.0,4590.0,,,,,,4754.0
17/02/2021,Dadra and Nagar Haveli and Daman and Diu,5295.0,334.0,50.0,5295.0,188.0,2615.0,2680.0,0.0,0.0,5295.0,,,,,,5483.0
18/02/2021,Dadra and Nagar Haveli and Daman and Diu,5569.0,356.0,50.0,5569.0,207.0,2865.0,2704.0,0.0,0.0,5569.0,,,,,,5776.0
19/02/2021,Dadra and Nagar Haveli and Daman and Diu,6174.0,378.0,50.0,6174.0,330.0,3215.0,2959.0,0.0,0.0,6174.0,,,,,,6504.0
20/02/2021,Dadra and Nagar Haveli and Daman and Diu,6376.0,406.0,50.0,6376.0,465.0,3353.0,3023.0,0.0,0.0,6376.0,,,,,,6841.0
21/02/2021,Dadra and Nagar Haveli and Daman and Diu,6376.0,406.0,50.0,6376.0,465.0,3353.0,3023.0,0.0,0.0,6376.0,,,,,,6841.0
22/02/2021,Dadra and Nagar Haveli and Daman and Diu,6488.0,434.0,50.0,6488.0,515.0,3426.0,3062.0,0.0,0.0,6488.0,,,,,,7003.0
23/02/2021,Dadra and Nagar Haveli and Daman and Diu,6539.0,436.0,50.0,6539.0,522.0,3461.0,3078.0,0.0,0.0,6539.0,,,,,,7061.0
24/02/2021,Dadra and Nagar Haveli and Daman and Diu,6609.0,469.0,50.0,6609.0,526.0,3503.0,3106.0,0.0,0.0,6609.0,,,,,,7135.0
25/02/2021,Dadra and Nagar Haveli and Daman and Diu,7077.0,497.0,51.0,7077.0,598.0,3810.0,3267.0,0.0,0.0,7077.0,,,,,,7675.0
26/02/2021,Dadra and Nagar Haveli and Daman and Diu,7304.0,497.0,51.0,7304.0,674.0,3984.0,3320.0,0.0,0.0,7304.0,,,,,,7978.0
27/02/2021,Dadra and Nagar Haveli and Daman and Diu,7304.0,497.0,51.0,7304.0,674.0,3984.0,3320.0,0.0,0.0,7304.0,,,,,,7978.0
28/02/2021,Dadra and Nagar Haveli and Daman and Diu,7304.0,543.0,58.0,7304.0,674.0,3984.0,3320.0,0.0,0.0,7304.0,,,,,,7978.0
01/03/2021,Dadra and Nagar Haveli and Daman and Diu,7304.0,768.0,86.0,7304.0,674.0,3984.0,3320.0,0.0,0.0,7304.0,,,,,,7978.0
02/03/2021,Dadra and Nagar Haveli and Daman and Diu,8469.0,807.0,86.0,8469.0,964.0,4596.0,3873.0,0.0,0.0,8469.0,,,,,,9433.0
03/03/2021,Dadra and Nagar Haveli and Daman and Diu,7077.0,497.0,51.0,7077.0,598.0,3810.0,3267.0,0.0,0.0,7077.0,,,,,,7675.0
04/03/2021,Dadra and Nagar Haveli and Daman and Diu,7304.0,497.0,51.0,7304.0,674.0,3984.0,3320.0,0.0,0.0,7304.0,,,,,,7978.0
05/03/2021,Dadra and Nagar Haveli and Daman and Diu,7304.0,497.0,51.0,7304.0,674.0,3984.0,3320.0,0.0,0.0,7304.0,,,,,,7978.0
06/03/2021,Dadra and Nagar Haveli and Daman and Diu,11246.0,1804.0,90.0,11246.0,1884.0,5914.0,5332.0,0.0,0.0,11246.0,,,,,,13130.0
07/03/2021,Dadra and Nagar Haveli and Daman and Diu,11254.0,1808.0,90.0,11254.0,1884.0,5922.0,5332.0,0.0,0.0,11254.0,,,,,,13138.0
08/03/2021,Dadra and Nagar Haveli and Daman and Diu,11841.0,1816.0,91.0,11841.0,2017.0,6224.0,5617.0,0.0,0.0,11841.0,,,,,,13858.0
09/03/2021,Dadra and Nagar Haveli and Daman and Diu,12275.0,1836.0,91.0,12275.0,2261.0,6432.0,5843.0,0.0,0.0,12275.0,,,,,,14536.0
10/03/2021,Dadra and Nagar Haveli and Daman and Diu,12915.0,1863.0,93.0,12915.0,2640.0,6764.0,6151.0,0.0,0.0,12915.0,,,,,,15555.0
11/03/2021,Dadra and Nagar Haveli and Daman and Diu,12915.0,1867.0,93.0,12915.0,2640.0,6764.0,6151.0,0.0,0.0,12915.0,,,,,,15555.0
12/03/2021,Dadra and Nagar Haveli and Daman and Diu,13714.0,1880.0,93.0,13714.0,3027.0,7187.0,6527.0,0.0,0.0,13714.0,,,,,,16741.0
13/03/2021,Dadra and Nagar Haveli and Daman and Diu,14332.0,1912.0,94.0,14332.0,3242.0,7463.0,6869.0,0.0,0.0,14332.0,,,,,,17574.0
